Region,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name,Total_Discount,Dates,Total_profit
West,1078.497,US-2017-133312,11/29/2017,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",53.92485,25-11-2017,1048.8912
West,1079.928,CA-2017-144589,1/25/2017,Standard Class,TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,71.9952,20-1-2017,1210.4193
West,108.072,CA-2017-100580,8/20/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,San Diego,California,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",7.2048,13-8-2017,119.7798
West,108.768,US-2017-125717,1/10/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,10.8768,28-9-2017,110.1276
West,1081.35,CA-2015-143490,12/13/2015,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,0,12-6-2015,1114.992
West,1085.76,CA-2014-107139,11/7/2014,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,36.192,7-5-2014,1153.62
West,1086.408,CA-2015-132388,12/10/2015,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,California,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",72.4272,10-10-2015,1032.0876
West,10869.817,CA-2015-111514,2/9/2015,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",232.92465,31-8-2015,11070.7716
West,1087.056,CA-2017-128370,10/9/2017,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,72.4704,9-10-2017,1114.2324
West,1087.056,US-2017-167318,1/8/2017,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",72.4704,26-7-2017,1132.35
West,1087.872,CA-2017-145765,2/6/2017,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,54.3936,28-5-2017,1142.2656
West,1089.25,CA-2017-141929,8/9/2017,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",0,9-4-2017,1154.605
West,109.08,CA-2014-169852,10/26/2014,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Diego,California,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,7.272,21-10-2014,121.3515
West,109.44,CA-2014-109918,12/9/2014,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",0,9-7-2014,116.8272
West,109.592,CA-2016-129238,4/2/2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,21.9184,31-1-2016,117.8114
West,109.728,CA-2014-147298,3/5/2014,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",3.6576,26-4-2014,115.443
West,109.728,CA-2017-134565,6/13/2017,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",3.6576,6-11-2017,116.3574
West,109.792,CA-2017-124576,4/8/2017,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Salinas,California,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,10.9792,8-1-2017,128.3194
West,109.8,CA-2015-126725,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,0,17-11-2015,125.172
West,109.872,CA-2015-127418,6/14/2015,First Class,JJ-15445,Jennifer Jackson,Consumer,United States,Los Angeles,California,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,7.3248,13-6-2015,123.606
West,109.872,CA-2016-163594,4/14/2016,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,7.3248,4-12-2016,123.606
West,1090.74,CA-2016-105494,12/11/2016,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,0,11-10-2016,1132.8114
West,1094.328,CA-2015-149097,10/24/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",72.9552,20-10-2015,1121.6862
West,10942.72,CA-2014-111192,5/8/2014,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",0,30-7-2014,11202.6096
West,10994.464,CA-2015-138898,5/29/2015,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Pueblo,Colorado,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,169.1456,25-5-2015,11079.0368
West,10995,CA-2017-150420,8/6/2017,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,0,6-3-2017,11357.835
West,11.032,US-2015-144771,4/10/2015,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,2.2064,10-2-2015,14.0658
West,11.12,CA-2014-113271,7/14/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,0,7-9-2014,13.344
West,11.12,CA-2015-155306,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,0,17-4-2015,13.344
West,11.12,CA-2017-103380,11/25/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,OFF-AR-10003856,Office Supplies,Art,Newell 344,0,21-11-2017,12.5656
West,11.12,CA-2017-126067,3/9/2017,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,OFF-AR-10003856,Office Supplies,Art,Newell 344,0,28-8-2017,12.5656
West,11.176,CA-2017-168403,9/15/2017,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,2.2352,9-9-2017,12.0142
West,11.36,CA-2017-100013,11/11/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,0,11-6-2017,13.1208
West,11.416,CA-2016-131639,12/23/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",2.2832,17-12-2016,15.2689
West,11.456,US-2016-102239,6/5/2016,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,1.1456,5-5-2016,13.4608
West,11.52,CA-2015-127502,12/14/2015,Standard Class,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,0,12-10-2015,14.3424
West,11.52,CA-2015-139290,10/30/2015,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Rancho Cucamonga,California,OFF-LA-10004008,Office Supplies,Labels,Avery 507,0,26-10-2015,14.1696
West,11.52,CA-2016-140256,8/29/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,OFF-AR-10002255,Office Supplies,Art,Newell 346,0,22-8-2016,13.1904
West,11.52,CA-2017-158736,12/24/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,San Francisco,California,OFF-AR-10002578,Office Supplies,Art,Newell 335,0,18-12-2017,13.1904
West,11.52,CA-2017-169264,8/16/2017,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,0,14-8-2017,14.3424
West,11.52,US-2016-125402,1/10/2016,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Long Beach,California,OFF-AR-10002255,Office Supplies,Art,Newell 346,0,25-9-2016,13.1904
West,11.54,CA-2017-166198,4/24/2017,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",0,21-4-2017,15.002
West,11.56,CA-2016-149916,12/24/2016,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,2.312,22-12-2016,15.317
West,11.56,CA-2017-147942,5/4/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,OFF-LA-10003663,Office Supplies,Labels,Avery 498,0,4-1-2017,14.2766
West,11.56,US-2014-154879,11/5/2014,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,0,5-6-2014,14.2766
West,11.68,CA-2015-151841,2/5/2015,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Aurora,Colorado,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,1.168,27-4-2015,12.41
West,11.744,CA-2016-165330,11/12/2016,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",1.1744,12-11-2016,13.8726
West,11.744,US-2016-131912,1/11/2016,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",2.3488,29-10-2016,15.5608
West,11.76,CA-2014-107818,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,0,9-8-2014,14.406
West,11.76,CA-2017-112431,10/14/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,OFF-AR-10000940,Office Supplies,Art,Newell 343,0,10-12-2017,13.3476
West,11.76,CA-2017-163405,12/25/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,OFF-AR-10001246,Office Supplies,Art,Newell 317,0,21-12-2017,13.4652
West,11.808,CA-2015-112144,2/7/2015,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,OFF-LA-10000443,Office Supplies,Labels,Avery 501,1.1808,28-6-2015,13.8006
West,11.92,CA-2017-161823,8/9/2017,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,San Francisco,California,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",0,9-3-2017,13.5888
West,11.968,CA-2017-137463,12/20/2017,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,1.1968,16-12-2017,14.212
West,110,US-2017-140312,11/19/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Dublin,California,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,4.4,13-11-2017,111.375
West,110.4,CA-2014-135993,2/6/2014,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,0,28-5-2014,112.608
West,110.52,CA-2015-121776,2/21/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,0,16-2-2015,127.8348
West,110.528,CA-2015-141593,12/16/2015,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,11.0528,14-12-2015,131.252
West,110.646,US-2015-156867,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",25.8174,13-11-2015,84.8286
West,110.848,CA-2015-119907,8/12/2015,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,11.0848,12-1-2015,130.2464
West,11025.98,CA-2017-105914,8/10/2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,0,10-2-2017,11230.7482
West,1104.192,CA-2016-165330,11/12/2016,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,24.5376,12-11-2016,1144.0656
West,1109.6,CA-2014-138681,12/22/2014,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,44.384,20-12-2014,1187.272
West,1109.736,CA-2015-142027,4/14/2015,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Long Beach,California,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,73.9824,4-9-2015,1095.8643
West,111,CA-2014-167164,5/15/2014,Second Class,AG-10270,Alejandro Grove,Consumer,United States,West Jordan,Utah,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,0,13-5-2014,120.99
West,111.04,CA-2017-123701,11/27/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,0,24-11-2017,121.0336
West,111.15,CA-2016-142762,5/27/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",0,23-5-2016,127.452
West,111.168,CA-2014-166961,12/31/2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,7.4112,27-12-2014,125.064
West,111.68,CA-2016-147137,6/7/2016,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,0,7-4-2016,112.2384
West,111.68,CA-2017-125913,1/16/2017,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",0,16-1-2017,119.7768
West,111.744,CA-2014-141838,3/31/2014,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.5872,26-3-2014,121.1724
West,111.744,CA-2017-131954,1/25/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.5872,21-1-2017,121.1724
West,111.96,CA-2015-104486,6/5/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,0,5-1-2015,122.4096
West,111.96,CA-2017-115931,12/26/2017,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,0,22-12-2017,122.4096
West,1110,CA-2015-112767,6/8/2015,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,138.75,8-2-2015,921.3
West,1115.28,CA-2016-104633,6/16/2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",0,6-12-2016,1198.926
West,1115.91,CA-2015-117611,10/11/2015,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,0,11-8-2015,1182.8646
West,1115.928,CA-2016-148852,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,74.3952,26-5-2016,1232.1705
West,1116.8,CA-2015-147501,6/8/2015,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,111.68,8-2-2015,1158.68
West,1116.8,CA-2016-134803,3/6/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,111.68,28-5-2016,1158.68
West,1118.376,CA-2017-160395,6/1/2017,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',31.9536,31-12-2016,1172.2977
West,1119.16,CA-2016-130267,9/23/2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",0,19-9-2016,1192.7048
West,1119.968,CA-2014-163419,11/14/2014,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),111.9968,11-11-2014,1175.9664
West,112.6,CA-2015-115693,12/15/2015,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Los Angeles,California,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",0,12-10-2015,128.364
West,112.6,CA-2015-154340,11/30/2015,First Class,EK-13795,Eileen Kiefer,Home Office,United States,Santa Ana,California,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",0,29-11-2015,128.364
West,112.648,CA-2014-105270,11/18/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,22.5296,11-11-2014,123.9128
