Sub-Category,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Product Name,Total_Discount,Dates,Total_profit
Phones,1367.976,US-2017-169551,9/7/2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001363,Technology,Apple iPhone 5S,273.5952,7-7-2017,1253.978
Phones,137.44,CA-2015-156146,10/30/2015,Second Class,AG-10495,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,West,TEC-PH-10001527,Technology,Plantronics MX500i Earset,13.744,26-10-2015,122.837
Phones,1385.91,US-2017-130953,3/8/2017,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,Central,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,0,29-7-2017,1519.8813
Phones,139.8,CA-2016-155992,2/10/2016,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,Central,TEC-PH-10000215,Technology,Plantronics Cordless Phone Headset with In-line Volume - M214C,0,10-1-2016,158.673
Phones,1399.8,CA-2017-140963,6/13/2017,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,West,TEC-PH-10001924,Technology,iHome FM Clock Radio with Lightning Dock,55.992,6-10-2017,1417.2975
Phones,1399.96,CA-2015-154326,2/19/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,Central,TEC-PH-10000560,Technology,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),0,15-2-2015,1595.9544
Phones,1399.96,CA-2016-109722,7/12/2016,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,South,TEC-PH-10000560,Technology,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),0,12-5-2016,1595.9544
Phones,14.99,CA-2017-120019,2/21/2017,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,East,TEC-PH-10000923,Technology,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",0,16-2-2017,22.3351
Phones,140.16,US-2014-140452,10/12/2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10000307,Technology,Shocksock Galaxy S4 Armband,7.008,12-6-2014,133.152
Phones,140.48,CA-2016-166674,3/4/2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,East,TEC-PH-10002365,Technology,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,0,4-1-2016,149.6112
Phones,140.672,CA-2017-126067,3/9/2017,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,West,TEC-PH-10000912,Technology,Anker 24W Portable Micro USB Car Charger,7.0336,28-8-2017,152.1016
Phones,1403.91,CA-2015-133242,6/24/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,TEC-PH-10002496,Technology,Cisco SPA301,0,18-6-2015,1544.301
Phones,1411.128,CA-2017-112039,3/29/2017,Standard Class,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10000984,Technology,Panasonic KX-TG9471B,94.0752,25-3-2017,1458.1656
Phones,1411.128,CA-2017-121048,7/18/2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,TEC-PH-10004977,Technology,GE 30524EE4,94.0752,14-7-2017,1464.0453
Phones,1411.128,CA-2017-126788,6/6/2017,First Class,AB-10105,Adrian Barton,Consumer,United States,Pearland,Texas,Central,TEC-PH-10001619,Technology,LG G3,94.0752,6-5-2017,1464.0453
Phones,1411.128,CA-2017-145233,5/12/2017,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,West,TEC-PH-10004977,Technology,GE 30524EE4,94.0752,12-1-2017,1464.0453
Phones,143.928,CA-2015-165414,12/24/2015,First Class,LS-17245,Lynn Smith,Consumer,United States,Jacksonville,North Carolina,South,TEC-PH-10002293,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,9.5952,21-12-2015,148.7256
Phones,143.928,CA-2017-169901,6/19/2017,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,West,TEC-PH-10002293,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,9.5952,15-6-2017,148.7256
Phones,143.968,CA-2017-158407,10/6/2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,South,TEC-PH-10001819,Technology,Innergie mMini Combo Duo USB Travel Charging Kit,14.3968,6-4-2017,169.1624
Phones,1432,CA-2015-136469,12/7/2015,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,East,TEC-PH-10001817,Technology,Wilson Electronics DB Pro Signal Booster,0,7-11-2015,1625.32
Phones,1432.8,CA-2016-160717,11/6/2016,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,West,TEC-PH-10001760,Technology,Bose SoundLink Bluetooth Speaker,95.52,6-6-2016,1593.99
Phones,1454.49,US-2016-108504,5/2/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,TEC-PH-10003645,Technology,Aastra 57i VoIP phone,0,2-5-2016,1580.5458
Phones,14635.728,CA-2017-118724,7/25/2017,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,West,TEC-PH-10002549,Technology,Polycom SoundPoint IP 450 VoIP phone,325.2384,21-7-2017,14757.6924
Phones,147.168,CA-2016-109806,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,West,TEC-PH-10004093,Technology,Panasonic Kx-TS550,14.7168,17-9-2016,155.4462
Phones,147.168,US-2014-120313,2/11/2014,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,West,TEC-PH-10003092,Technology,Motorola L804,14.7168,31-10-2014,155.4462
Phones,147.96,CA-2014-107594,6/7/2014,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,East,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",0,7-2-2014,167.9346
Phones,147.96,CA-2015-153717,1/1/2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,Central,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",0,25-12-2015,167.9346
Phones,1483.128,CA-2015-157770,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,West,TEC-PH-10001530,Technology,Plantronics Voyager Pro Legend,98.8752,13-12-2015,1532.5656
Phones,1484.672,CA-2015-117415,12/31/2015,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,Central,TEC-PH-10000486,Technology,Plantronics HL10 Handset Lifter,74.2336,27-12-2015,1526.4284
Phones,1484.91,CA-2015-163237,9/8/2015,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,South,TEC-PH-10003601,Technology,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",0,8-7-2015,1633.401
Phones,1484.91,US-2017-162670,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,South,TEC-PH-10003601,Technology,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",0,23-12-2017,1633.401
Phones,1484.946,US-2016-126893,1/12/2016,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004165,Technology,Mitel MiVoice 5330e IP Phone,197.9928,26-11-2016,1369.4502
Phones,1487.75,US-2016-115441,7/28/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,Central,TEC-PH-10002262,Technology,LG Electronics Tone+ HBS-730 Bluetooth Headset,0,25-7-2016,1571.064
Phones,1487.976,CA-2016-133816,5/13/2016,Second Class,CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001795,Technology,ClearOne CHATAttach 160 - speaker phone,297.5952,5-10-2016,1363.978
Phones,1499.8,CA-2017-150266,11/30/2017,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,Central,TEC-PH-10003437,Technology,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,59.992,25-11-2017,1537.295
Phones,15.84,CA-2017-134915,12/11/2017,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,TEC-PH-10000347,Technology,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,1.584,11-12-2017,16.533
Phones,15.992,CA-2014-138240,10/14/2014,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,West,TEC-PH-10002583,Technology,iOttie HLCRIO102 Car Mount,3.1984,10-9-2014,12.9935
Phones,15.992,CA-2016-157707,12/10/2016,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,West,TEC-PH-10002583,Technology,iOttie HLCRIO102 Car Mount,3.1984,10-10-2016,12.9935
Phones,1503.968,CA-2017-137631,2/5/2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,South,TEC-PH-10002624,Technology,Samsung Galaxy S4 Mini,150.3968,28-4-2017,1588.5662
Phones,15051.232,CA-2014-154599,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,West,TEC-PH-10001557,Technology,Pyle PMP37LED,215.0176,4-12-2014,15145.3022
Phones,151.192,CA-2016-107790,11/24/2016,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,Central,TEC-PH-10004539,Technology,Wireless Extenders zBoost YX545 SOHO Signal Booster,30.2384,20-11-2016,164.4213
Phones,1511.784,US-2014-115189,3/1/2015,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002170,Technology,ClearSounds CSC500 Amplified Spirit Phone Corded phone,100.7856,30-12-2014,1461.3912
Phones,152.91,CA-2015-149909,11/17/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,Central,TEC-PH-10001536,Technology,Spigen Samsung Galaxy S5 Case Wallet,0,13-11-2015,166.1622
Phones,152.96,CA-2016-130680,6/29/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,San Diego,California,West,TEC-PH-10004833,Technology,Macally Suction Cup Mount,7.648,24-6-2016,143.4
Phones,153.088,US-2014-103905,7/20/2014,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Aurora,Illinois,Central,TEC-PH-10001552,Technology,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,7.6544,14-7-2014,156.9152
Phones,1535.36,CA-2017-157903,8/4/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Des Plaines,Illinois,Central,TEC-PH-10004345,Technology,Cisco SPA 502G IP Phone,76.768,4-4-2017,1583.34
Phones,155.37,CA-2015-168746,1/29/2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,East,TEC-PH-10002555,Technology,Nortel Meridian M5316 Digital phone,62.148,27-1-2015,119.117
Phones,1559.592,CA-2014-103373,5/24/2014,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Cleveland,Ohio,East,TEC-PH-10002885,Technology,Apple iPhone 5,311.9184,18-5-2014,1390.6362
Phones,156.792,CA-2017-121125,3/6/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,TEC-PH-10001619,Technology,LG G3,31.3584,30-5-2017,174.4311
Phones,156.792,US-2016-169040,12/12/2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,TEC-PH-10002310,Technology,Plantronics Calisto P620-M USB Wireless Speakerphone System,31.3584,12-6-2016,170.5113
Phones,158.04,CA-2014-129364,12/13/2014,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,West,TEC-PH-10003095,Technology,Samsung HM1900 Bluetooth Headset,10.536,12-8-2014,177.795
Phones,158.04,CA-2016-145709,8/10/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,South,TEC-PH-10003095,Technology,Samsung HM1900 Bluetooth Headset,10.536,10-4-2016,177.795
Phones,158.04,CA-2017-122595,12/20/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10003095,Technology,Samsung HM1900 Bluetooth Headset,10.536,14-12-2017,177.795
Phones,158.2,CA-2017-128300,11/26/2017,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,South,TEC-PH-10002807,Technology,Motorla HX550 Universal Bluetooth Headset,0,24-11-2017,197.75
Phones,158.99,CA-2015-109862,10/30/2015,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,East,TEC-PH-10004042,Technology,ClearOne Communications CHAT 70 OC Speaker Phone,0,25-10-2015,200.3274
Phones,159.84,CA-2015-161718,10/12/2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,East,TEC-PH-10000376,Technology,Square Credit Card Reader,0,12-4-2015,170.2296
Phones,16.99,CA-2014-160766,9/14/2014,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,TEC-PH-10001536,Technology,Spigen Samsung Galaxy S5 Case Wallet,0,14-9-2014,21.4074
Phones,161.61,CA-2014-131905,9/2/2014,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,South,TEC-PH-10003645,Technology,Aastra 57i VoIP phone,0,2-6-2014,203.6286
Phones,161.946,CA-2017-130967,3/16/2017,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004896,Technology,Nokia Lumia 521 (T-Mobile),21.5928,3-10-2017,151.1496
Phones,1612.672,US-2016-164189,3/28/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,West,TEC-PH-10003691,Technology,BlackBerry Q10,80.6336,24-3-2016,1637.87
Phones,1619.73,US-2016-114013,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001494,Technology,Polycom CX600 IP Phone VoIP phone,215.964,13-3-2016,1502.7495
Phones,1619.91,CA-2017-115546,5/18/2017,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,East,TEC-PH-10002834,Technology,Google Nexus 5,0,14-5-2017,1754.9025
Phones,1619.91,US-2017-132297,2/6/2017,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,South,TEC-PH-10002834,Technology,Google Nexus 5,0,27-5-2017,1754.9025
Phones,1625.472,CA-2017-145233,5/12/2017,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,West,TEC-PH-10001254,Technology,Jabra BIZ 2300 Duo QD Duo Corded Headset,81.2736,12-1-2017,1655.9496
Phones,163.5,CA-2017-156363,10/28/2017,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003988,Technology,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",13.08,22-10-2017,156.96
Phones,1638.18,CA-2017-105333,4/12/2017,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,East,TEC-PH-10001468,Technology,Panasonic Business Telephones KX-T7736,0,30-11-2017,1801.998
Phones,164.792,US-2017-120147,3/30/2017,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,West,TEC-PH-10002447,Technology,AT&T CL83451 4-Handset Telephone,32.9584,30-3-2017,183.3311
Phones,164.99,CA-2017-127026,1/27/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,Central,TEC-PH-10003601,Technology,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",0,21-1-2017,214.487
Phones,16415.712,CA-2014-154627,10/31/2014,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10001363,Technology,Apple iPhone 5S,547.1904,29-10-2014,16757.706
Phones,165.528,CA-2017-157420,11/21/2017,Same Day,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,Central,TEC-PH-10003555,Technology,Motorola HK250 Universal Bluetooth Headset,11.0352,21-11-2017,153.1134
Phones,165.528,US-2016-139486,5/23/2016,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,West,TEC-PH-10003555,Technology,Motorola HK250 Universal Bluetooth Headset,11.0352,21-5-2016,153.1134
Phones,165.6,US-2016-150147,4/29/2016,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004614,Technology,AT&T 841000 Phone,33.12,25-4-2016,144.9
Phones,1655.64,CA-2014-164973,9/11/2014,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,East,TEC-PH-10004093,Technology,Panasonic Kx-TS550,0,11-4-2014,1735.6626
Phones,1663.872,CA-2015-126725,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,West,TEC-PH-10003174,Technology,RCA ViSYS 25825 Wireless digital phone,83.1936,17-11-2015,1715.868
Phones,167.968,CA-2014-156349,5/30/2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,West,TEC-PH-10002726,Technology,netTALK DUO VoIP Telephone Service,16.7968,26-5-2014,199.462
Phones,167.968,US-2014-134733,9/28/2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,West,TEC-PH-10002726,Technology,netTALK DUO VoIP Telephone Service,16.7968,23-9-2014,199.462
Phones,167.976,US-2017-131961,11/12/2017,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001924,Technology,iHome FM Clock Radio with Lightning Dock,33.5952,12-8-2017,146.979
Phones,169.568,CA-2016-134544,3/19/2016,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,West,TEC-PH-10003800,Technology,i.Sound Portable Power - 8000 mAh,16.9568,17-3-2016,149.4318
Phones,169.568,CA-2017-101308,7/10/2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,West,TEC-PH-10003800,Technology,i.Sound Portable Power - 8000 mAh,16.9568,10-2-2017,149.4318
Phones,169.568,US-2016-156986,3/24/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,West,TEC-PH-10003800,Technology,i.Sound Portable Power - 8000 mAh,16.9568,20-3-2016,149.4318
Phones,1699.8,CA-2015-144519,11/17/2015,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,West,TEC-PH-10004908,Technology,Panasonic KX TS3282W Corded phone,67.992,13-11-2015,1742.295
Phones,1699.8,CA-2016-165995,6/9/2016,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,West,TEC-PH-10004908,Technology,Panasonic KX TS3282W Corded phone,67.992,30-8-2016,1742.295
Phones,17.82,US-2014-143707,5/3/2014,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,East,TEC-PH-10003655,Technology,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,0,3-1-2014,19.4238
Phones,1700.91,CA-2016-133613,6/22/2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,TEC-PH-10004539,Technology,Wireless Extenders zBoost YX545 SOHO Signal Booster,0,17-6-2016,1853.9919
Phones,17009.514,US-2017-161935,7/18/2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,TEC-PH-10000560,Technology,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),755.9784,14-7-2017,16631.5248
Phones,171.8,CA-2015-153906,3/20/2015,Standard Class,MS-17980,Michael Stewart,Corporate,United States,New York City,New York,East,TEC-PH-10001527,Technology,Plantronics MX500i Earset,0,16-3-2015,174.377
Phones,1725,CA-2016-146934,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,TEC-PH-10004614,Technology,AT&T 841000 Phone,0,22-5-2016,1811.25
Phones,1727.872,US-2017-109253,8/22/2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,TEC-PH-10004667,Technology,Cisco 8x8 Inc. 6753i IP Business Phone System,86.3936,21-8-2017,1765.6692
