Category,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Sub-Category,Product Name,Total_Discount,Dates,Total_profit
Office Supplies,1016.792,CA-2016-146633,11/17/2016,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,West,OFF-BI-10003527,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,203.3584,15-11-2016,1398.089
Office Supplies,1018.08,US-2017-132444,11/21/2017,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,West,OFF-ST-10003442,Storage,Eldon Portable Mobile Manager,0,18-11-2017,1063.8936
Office Supplies,1018.808,CA-2016-162082,3/17/2016,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,Central,OFF-AR-10001044,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",29.1088,14-3-2016,1035.1817
Office Supplies,1019.4,CA-2015-150714,1/11/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,West,OFF-AP-10003287,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,40.776,26-10-2015,1039.788
Office Supplies,1019.952,CA-2015-117415,12/31/2015,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,Central,OFF-EN-10002986,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",22.6656,27-12-2015,1055.367
Office Supplies,102.06,CA-2015-157035,12/12/2015,First Class,KB-16600,Ken Brennan,Corporate,United States,Columbus,Indiana,Central,OFF-PA-10004156,Paper,Xerox 188,0,12-9-2015,118.7298
Office Supplies,102.06,CA-2017-102197,12/26/2017,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,East,OFF-PA-10004156,Paper,Xerox 188,0,20-12-2017,118.7298
Office Supplies,102.15,CA-2016-115224,11/12/2016,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,West,OFF-ST-10000615,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",0,12-8-2016,111.684
Office Supplies,102.15,CA-2017-126928,9/23/2017,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,East,OFF-ST-10000615,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",0,17-9-2017,111.684
Office Supplies,102.336,CA-2017-135937,2/27/2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,West,OFF-ST-10000563,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,10.2336,20-2-2017,95.94
Office Supplies,102.336,CA-2017-148138,3/10/2017,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Marion,Ohio,East,OFF-ST-10000563,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,10.2336,29-9-2017,95.94
Office Supplies,102.528,CA-2014-120544,11/27/2014,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,Central,OFF-AP-10004336,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",27.3408,23-11-2014,15.3792
Office Supplies,102.546,CA-2017-100223,10/7/2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,Central,OFF-BI-10003429,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",9.1152,7-5-2017,84.8853
Office Supplies,102.744,CA-2015-141593,12/16/2015,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,West,OFF-BI-10000948,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",6.8496,14-12-2015,114.3027
Office Supplies,102.744,CA-2016-141523,12/24/2016,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,East,OFF-BI-10000948,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",6.8496,19-12-2016,114.3027
Office Supplies,102.816,CA-2014-130729,10/29/2014,Standard Class,AA-10375,Allen Armold,Consumer,United States,Rancho Cucamonga,California,West,OFF-BI-10002706,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,6.8544,24-10-2014,113.9544
Office Supplies,102.9,CA-2017-137001,6/13/2017,Second Class,GZ-14545,George Zrebassa,Corporate,United States,Thousand Oaks,California,West,OFF-AR-10001231,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",0,6-10-2017,107.016
Office Supplies,102.912,CA-2017-139311,8/13/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,Central,OFF-BI-10004209,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",10.2912,8-11-2017,80.4
Office Supplies,1022.76,CA-2014-144666,11/11/2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,West,OFF-ST-10002743,Storage,SAFCO Boltless Steel Shelving,0,11-9-2014,1026.1692
Office Supplies,1022.76,CA-2016-161746,10/27/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,West,OFF-ST-10002743,Storage,SAFCO Boltless Steel Shelving,0,21-10-2016,1026.1692
Office Supplies,1023,CA-2014-125612,8/8/2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,East,OFF-SU-10002537,Supplies,Acme Box Cutter Scissors,0,8-3-2014,1049.598
Office Supplies,1024.25,CA-2015-134117,12/19/2015,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,West,OFF-AR-10003903,Art,Sanford 52201 APSCO Electric Pencil Sharpener,0,17-12-2015,1077.511
Office Supplies,1024.5,CA-2014-104563,12/3/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,West,OFF-ST-10000934,Storage,"Contico 72""H Heavy-Duty Storage System",0,3-7-2014,1024.5
Office Supplies,1024.75,CA-2016-117583,11/30/2016,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,East,OFF-PA-10000100,Paper,Xerox 1945,0,27-11-2016,1125.1755
Office Supplies,1024.75,CA-2017-113670,10/17/2017,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,West,OFF-PA-10000675,Paper,Xerox 1919,0,15-10-2017,1125.1755
Office Supplies,1024.75,US-2017-113201,5/7/2017,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,West,OFF-PA-10000675,Paper,Xerox 1919,0,30-6-2017,1125.1755
Office Supplies,1028.02,CA-2017-119655,4/24/2017,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10001989,Binders,Premium Transparent Presentation Covers by GBC,0,20-4-2017,1098.5128
Office Supplies,1028.592,CA-2014-143903,7/24/2014,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,Central,OFF-ST-10003306,Storage,Letter Size Cart,68.5728,20-7-2014,1067.1642
Office Supplies,103.104,CA-2016-102596,12/30/2016,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Akron,Ohio,East,OFF-FA-10000621,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",3.4368,27-12-2016,109.3332
Office Supplies,103.2,CA-2017-144820,7/10/2017,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,Central,OFF-AR-10004817,Art,Colorific Watercolor Pencils,4.128,10-3-2017,105.522
Office Supplies,103.25,CA-2014-104563,12/3/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,West,OFF-AR-10000390,Art,Newell Chalk Holder,0,3-7-2014,112.749
Office Supplies,103.25,CA-2014-158771,9/5/2014,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,South,OFF-LA-10003121,Labels,Avery 506,0,5-9-2014,112.749
Office Supplies,103.25,CA-2016-125850,1/28/2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,West,OFF-LA-10004484,Labels,Avery 476,0,22-1-2016,112.749
Office Supplies,103.32,CA-2014-101833,11/22/2014,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,East,OFF-PA-10003591,Paper,Southworth 100% Cotton The Best Paper,0,17-11-2014,120.54
Office Supplies,103.32,CA-2015-127173,3/10/2015,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,East,OFF-FA-10004854,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",0,26-9-2015,119.5068
Office Supplies,103.32,CA-2015-131128,10/20/2015,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Concord,New Hampshire,East,OFF-PA-10003591,Paper,Southworth 100% Cotton The Best Paper,0,19-10-2015,120.54
Office Supplies,103.5,CA-2014-163650,9/25/2014,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,East,OFF-BI-10004965,Binders,Ibico Covers for Plastic or Wire Binding Elements,0,23-9-2014,119.025
Office Supplies,103.5,CA-2017-108294,10/12/2017,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,Central,OFF-BI-10004965,Binders,Ibico Covers for Plastic or Wire Binding Elements,0,12-10-2017,119.025
Office Supplies,103.5,CA-2017-160724,10/5/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,South,OFF-BI-10004965,Binders,Ibico Covers for Plastic or Wire Binding Elements,0,5-5-2017,119.025
Office Supplies,103.68,CA-2014-104178,8/29/2014,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,West,OFF-PA-10004983,Paper,Xerox 23,0,25-8-2014,116.1216
Office Supplies,103.68,CA-2014-109127,12/25/2014,Standard Class,JC-15775,John Castell,Consumer,United States,Newark,Delaware,East,OFF-LA-10004409,Labels,Avery 492,0,21-12-2014,111.6288
Office Supplies,103.68,CA-2014-110639,8/23/2014,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,East,OFF-PA-10003936,Paper,Xerox 1994,0,23-8-2014,116.1216
Office Supplies,103.68,CA-2014-127131,11/30/2014,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,West,OFF-PA-10001800,Paper,Xerox 220,0,24-11-2014,116.1216
Office Supplies,103.68,CA-2014-131926,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,OFF-PA-10000061,Paper,Xerox 205,0,6-1-2014,116.1216
Office Supplies,103.68,CA-2014-140396,11/25/2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,OFF-PA-10000223,Paper,Xerox 2000,0,20-11-2014,116.1216
Office Supplies,103.68,CA-2014-164861,6/12/2014,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Saint Louis,Missouri,Central,OFF-PA-10001972,Paper,Xerox 214,0,12-3-2014,116.1216
Office Supplies,103.68,CA-2015-103072,9/30/2015,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,Central,OFF-PA-10003172,Paper,Xerox 1996,0,27-9-2015,116.1216
Office Supplies,103.68,CA-2015-107685,2/12/2015,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,West,OFF-PA-10003848,Paper,Xerox 1997,0,30-11-2015,116.1216
Office Supplies,103.68,CA-2015-166492,10/4/2015,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,East,OFF-PA-10002262,Paper,Xerox 192,0,4-7-2015,116.1216
Office Supplies,103.68,CA-2016-113138,11/25/2016,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,East,OFF-AR-10003770,Art,Newell 340,0,19-11-2016,108.6912
Office Supplies,103.68,CA-2016-117583,11/30/2016,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,East,OFF-PA-10001246,Paper,Xerox 215,0,27-11-2016,116.1216
Office Supplies,103.68,CA-2016-134789,4/15/2016,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,South,OFF-PA-10001934,Paper,Xerox 1993,0,4-8-2016,116.3808
Office Supplies,103.68,CA-2016-155439,9/18/2016,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Columbia,South Carolina,South,OFF-PA-10000029,Paper,Xerox 224,0,14-9-2016,116.1216
Office Supplies,103.68,CA-2017-100433,8/16/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New York City,New York,East,OFF-PA-10003441,Paper,Xerox 226,0,8-11-2017,116.1216
Office Supplies,103.68,CA-2017-103212,10/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,South,OFF-PA-10004355,Paper,Xerox 231,0,13-10-2017,116.1216
Office Supplies,103.68,CA-2017-105326,8/27/2017,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,West,OFF-PA-10001639,Paper,Xerox 203,0,20-8-2017,116.1216
Office Supplies,103.68,CA-2017-111332,5/22/2017,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,Central,OFF-AR-10001374,Art,"BIC Brite Liner Highlighters, Chisel Tip",0,20-5-2017,111.9744
Office Supplies,103.68,CA-2017-139080,1/28/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,West,OFF-PA-10004621,Paper,Xerox 212,0,23-1-2017,116.1216
Office Supplies,103.68,CA-2017-151799,12/18/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,OFF-FA-10001332,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",0,14-12-2017,111.8016
Office Supplies,103.68,CA-2017-163209,7/5/2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,OFF-PA-10001166,Paper,Xerox 2,0,5-3-2017,116.1216
Office Supplies,103.68,CA-2017-164756,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,OFF-PA-10003848,Paper,Xerox 1997,0,18-9-2017,116.1216
Office Supplies,103.68,US-2014-112991,12/14/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,West,OFF-PA-10000019,Paper,Xerox 1931,0,12-10-2014,116.1216
Office Supplies,103.68,US-2015-168732,12/16/2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,South,OFF-PA-10000520,Paper,Xerox 201,0,12-10-2015,116.1216
Office Supplies,103.68,US-2016-108455,8/12/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,OFF-PA-10002262,Paper,Xerox 192,0,12-2-2016,116.1216
Office Supplies,103.68,US-2017-148362,8/7/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,Central,OFF-PA-10003441,Paper,Xerox 226,0,7-1-2017,116.1216
Office Supplies,103.936,CA-2015-138492,5/22/2015,Standard Class,FC-14335,Fred Chung,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10002583,Storage,Fellowes Neat Ideas Storage Cubes,10.3936,15-5-2015,93.5424
Office Supplies,103.95,CA-2015-103716,6/5/2015,Standard Class,KB-16585,Ken Black,Corporate,United States,San Francisco,California,West,OFF-AR-10000658,Art,Newell 324,0,30-4-2015,113.652
Office Supplies,103.95,CA-2016-117583,11/30/2016,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,East,OFF-AR-10000658,Art,Newell 324,0,27-11-2016,113.652
Office Supplies,103.95,US-2017-108063,5/12/2017,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,South,OFF-AR-10001446,Art,Newell 309,0,12-2-2017,114.345
Office Supplies,103.96,CA-2015-154200,6/22/2015,Standard Class,BG-11740,Bruce Geld,Consumer,United States,San Diego,California,West,OFF-AR-10001044,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",0,18-6-2015,119.0342
Office Supplies,1034.73,CA-2014-119144,11/18/2014,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,West,OFF-ST-10000991,Storage,Space Solutions HD Industrial Steel Shelving.,0,16-11-2014,1045.0773
Office Supplies,1034.73,CA-2017-122490,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,West,OFF-ST-10000991,Storage,Space Solutions HD Industrial Steel Shelving.,0,13-11-2017,1045.0773
Office Supplies,1034.73,US-2014-143581,8/23/2014,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,South,OFF-ST-10000991,Storage,Space Solutions HD Industrial Steel Shelving.,0,19-8-2014,1045.0773
Office Supplies,1034.73,US-2017-136868,12/10/2017,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,OFF-ST-10000991,Storage,Space Solutions HD Industrial Steel Shelving.,0,10-6-2017,1045.0773
Office Supplies,1035.18,CA-2016-103730,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,OFF-EN-10002500,Envelopes,Globe Weis Peel & Seel First Class Envelopes,0,6-12-2016,1086.939
Office Supplies,1036.224,CA-2015-161998,5/5/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,South,OFF-AR-10004022,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,34.5408,5-1-2015,1047.018
Office Supplies,1036.512,CA-2017-156958,6/12/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,OFF-BI-10001543,Binders,GBC VeloBinder Manual Binding System,34.5504,12-5-2017,1096.9752
Office Supplies,1036.544,CA-2017-106068,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,Central,OFF-ST-10002344,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",51.8272,23-10-2017,978.2384
Office Supplies,1036.544,CA-2017-167941,9/11/2017,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,OFF-ST-10000736,Storage,Carina Double Wide Media Storage Towers in Natural & Black,51.8272,11-6-2017,984.7168
Office Supplies,10366.24,CA-2017-112333,4/14/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,East,OFF-ST-10001780,Storage,Tennsco 16-Compartment Lockers with Coat Rack,0,4-8-2017,10988.2144
Office Supplies,10397,CA-2016-163804,8/12/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,East,OFF-ST-10000142,Storage,Deluxe Rollaway Locking File with Drawer,0,12-2-2016,10979.232
Office Supplies,104.22,CA-2014-140396,11/25/2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,OFF-EN-10002592,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",0,20-11-2014,121.59
Office Supplies,104.64,CA-2017-127803,5/23/2017,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Huntsville,Alabama,South,OFF-BI-10001787,Binders,Wilson Jones Four-Pocket Poly Binders,0,19-5-2017,117.4584
Office Supplies,104.68,CA-2016-152072,1/19/2016,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,East,OFF-EN-10003040,Envelopes,Quality Park Security Envelopes,0,15-1-2016,129.2798
Office Supplies,104.696,CA-2016-108959,3/14/2016,Second Class,MH-17785,Maya Herman,Corporate,United States,Glendale,Arizona,West,OFF-ST-10001272,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",20.9392,3-10-2016,111.2395
Office Supplies,104.76,US-2014-117058,5/30/2014,First Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004139,Binders,Fellowes Presentation Covers for Comb Binding Machines,13.968,27-5-2014,74.205
Office Supplies,104.8,CA-2017-133046,1/8/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,OFF-PA-10003883,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",0,27-7-2017,116.852
Office Supplies,104.814,US-2017-130603,6/10/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Arlington,Texas,Central,OFF-BI-10000301,Binders,GBC Instant Report Kit,9.3168,30-9-2017,87.345
Office Supplies,104.832,CA-2016-130442,12/19/2016,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Goldsboro,North Carolina,South,OFF-AP-10004859,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,6.9888,16-12-2016,107.8896
Office Supplies,104.85,CA-2014-141726,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,West,OFF-PA-10000418,Paper,Xerox 189,0,20-7-2014,155.178
Office Supplies,104.85,CA-2016-100300,6/26/2016,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,West,OFF-PA-10000418,Paper,Xerox 189,0,24-6-2016,155.178
